4.278503999345184639e+03,6.951776702014834655e+02
2.732365369228768486e+03,1.154910397985520831e+03
1.023452620181930001e+03,1.081353161540022484e+03
9.343794041761152585e+02,1.788766896419862405e+03
1.836030216533853491e+03,1.549705877971009841e+03
2.795291286344688615e+03,1.834740169197479872e+03
5.626670223562248793e+03,1.801409546433379546e+03
7.540020369993651002e+03,1.899102751087454862e+03
7.674635859347618862e+03,1.354894134572743496e+03
7.822899664058383678e+03,1.518673918845135177e+03
9.047512717681833237e+03,1.615217791680752725e+03
9.554942715967898039e+03,1.598552480298047385e+03
8.040554377363729145e+03,2.060583871721621108e+03
7.983375119347959298e+03,2.330676849296348337e+03
7.329405314079471282e+03,2.583817182532773131e+03
6.430915164224129512e+03,2.395614097094896806e+03
6.499875073391865953e+03,2.409980744838066130e+03
5.635577545163485411e+03,2.645306434873327817e+03
4.374329539793119693e+03,2.022655921679758876e+03
3.224566720907493163e+03,2.312287540183990586e+03
3.075728250289465450e+03,2.472044663089815458e+03
2.966541727440330305e+03,2.465148672172517308e+03
2.128966164015659615e+03,2.296196894712480116e+03
1.768937971574878020e+03,2.196779692328752844e+03
1.640787473704812328e+03,1.981854642088476794e+03
1.188238069794980674e+03,2.229535649182968882e+03
6.843997334433975084e+02,2.325504856108702370e+03
1.752457374263700842e+02,2.189309035501570634e+03
7.160063584791562334e+02,2.653064424654796312e+03
2.190311749879725994e+03,3.102453166064852667e+03
2.694293752710418175e+03,3.097281172877206700e+03
2.882353171667874904e+03,3.216524349146036002e+03
3.636027512271755768e+03,2.703635024711486039e+03
4.921842485284094437e+03,3.092683845599445249e+03
7.950475496014634700e+03,2.601919158688222524e+03
