50,450
50,550
50,1050
50,1150
50,1250
50,1350
50,1450
50,1550
50,1850
50,1950
50,2050
50,2250
50,2850
50,3950
50,4050
50,4150
50,4250
50,4350
50,4750
50,5250
50,5850
50,5950
50,6150
50,6250
50,6550
50,6650
50,6750
50,6850
50,6950
50,7950
50,8050
150,250
150,350
150,450
150,550
150,650
150,750
150,950
150,1350
150,1650
150,1750
150,1950
150,2050
150,2150
150,2350
150,2650
150,2750
150,2950
150,3950
150,4150
150,4250
150,4350
150,4950
150,5050
150,5150
150,5650
150,5950
150,6250
150,6550
150,6750
150,6950
150,7050
150,7350
150,7550
150,7650
150,7950
250,150
250,350
250,650
250,750
250,950
250,1150
250,1550
250,1650
250,1750
250,1850
250,2050
250,2150
250,2350
250,2550
250,2650
250,2750
250,2850
250,2950
250,3850
250,3950
250,5150
250,5850
250,5950
250,6050
250,6450
350,150
350,250
350,450
350,550
350,750
350,850
350,950
350,1050
350,1150
350,1350
350,1450
350,1650
350,1750
350,1850
350,1950
350,2050
350,2250
350,2350
350,2750
350,2950
350,3750
350,4950
350,5150
350,5850
350,5950
350,6050
350,6250
350,8050
450,250
450,550
450,650
450,750
450,850
450,1050
450,1150
450,1250
450,1350
450,1850
450,2050
450,2550
450,2650
450,3850
450,4350
450,4450
450,4750
450,5850
450,5950
450,6050
450,6150
450,7150
550,50
550,150
550,350
550,450
550,550
550,650
550,950
550,1150
550,1250
550,1350
550,1450
550,1550
550,1650
550,1950
550,2050
550,2350
550,2450
550,2650
550,2750
550,4050
550,4150
550,4250
550,4550
550,4950
550,5050
550,5850
550,6450
550,7450
650,250
650,350
650,550
650,950
650,1150
650,1250
650,1450
650,1550
650,1850
650,2050
650,2150
650,2450
650,2550
650,2750
650,2850
650,4450
650,4650
650,4750
650,4850
650,4950
650,5050
650,7750
650,7950
650,8050
650,8150
750,550
750,650
750,750
750,1250
750,1750
750,1950
750,2050
750,2450
750,2750
750,2850
750,4350
750,4650
750,7750
750,8050
850,150
850,250
850,1750
850,2350
850,4350
850,4450
850,4550
850,4650
850,5150
850,5250
850,5350
850,7650
850,8150
950,150
950,550
950,650
950,750
950,1050
950,1250
950,1350
950,1450
950,4450
950,4650
950,4750
950,5150
950,5250
950,5350
950,7050
950,8050
1050,50
1050,650
1050,850
1050,1450
1050,1550
1050,1650
